store_id,timezone_str
449aaeca-c676-4c18-9695-d656c3b7a239,America/Chicago
5a510337-2658-491e-92f7-e9b2eb22c484,America/Chicago
662efea6-4daa-4118-9df2-3e4e7a7824bd,America/Chicago
baa09595-a86a-4fab-bbf0-44c54010a5f4,America/Chicago
8361651c-ded1-420a-a76d-e27faf3ce535,America/Chicago
65f8b53c-9bb8-4124-8011-fb5f58359433,America/Chicago
57681cb2-cbe2-4aa7-82ff-800a8a4c8ec1,America/Chicago
b0b5688d-c78a-44ee-af72-e2e946f854a6,America/Chicago
d97e233c-f389-45d4-9560-5c0bebc6013d,America/Chicago
1d6d6cbd-4ae8-434a-965e-e711059a6a30,America/Chicago
94b19178-b5f6-4f4b-9bc7-0ddf295f4129,America/Chicago
ba05a6a9-b8dd-44b6-9cdb-45cb3383dbcc,America/Chicago
633c15ac-c89d-412e-9b24-e164e6c5477a,America/Chicago
034ce982-3714-44d2-92bd-2ecbb19418f3,America/Chicago
779f2dc6-45ea-4a77-9bf0-88015ba35777,America/Chicago
a497a00b-a3f9-4fef-9049-acb04a811a58,America/Chicago
3142a417-bbe7-4b7d-ac84-fa4b3aedd46c,America/Chicago
a3d1ec03-9fef-4b4a-9f41-248e7800ea15,America/Chicago
0bcf55b0-4714-4084-b312-4cb3d1075003,America/Chicago
b46eeb59-e059-4536-87e1-410ffde5a1dc,America/Chicago
c551ed8d-9919-46be-8ac2-ea9d2b811545,America/Chicago
4aafbc17-c7a0-49ac-ba84-39386275aa05,America/Chicago
d4186c8f-6953-4bdb-ad7e-94a1eb12e2c7,America/Chicago
aa26ed88-2869-4ffb-b44e-463d4a238f12,America/Chicago
ad4a4c8a-c248-4226-9b30-47c3dc5b743f,America/Chicago
c8e4b364-6b94-44d9-aa47-0d0e586e3166,America/Chicago
40ceaee7-47cd-4ae0-ade7-64b106a5cae7,America/Chicago
3ff5fc1b-32cd-4437-bd2e-bc4c64870ca3,America/Chicago
aaef4cfb-eade-4ddc-95a8-fa6358abbfcf,America/Chicago
b98897d9-6ce6-4bdf-bbc0-c0149878cdf2,America/Chicago
b7ab1821-9fda-4f35-908b-443f194c957b,America/Chicago
3b96245d-ca6b-43ba-bb71-1b89137b3676,America/Chicago
d1091536-b502-49d8-bc21-6a554a2d3eef,America/Chicago
87c6ec1c-2b91-4c50-a594-b402f1f8d334,America/Chicago
4e43073d-feb3-4156-aa52-b654a0cc2712,America/Chicago
82eedff3-5c5b-40f6-b912-df34f8e0c064,America/Chicago
a7b43b9c-f5d3-477b-b839-311bd37265cb,America/Chicago
3a0e4cca-2531-4838-a88d-29142ecb5155,America/Chicago
493c9878-1900-4235-a6d8-2e424c998f19,America/Chicago
738df2d7-b280-4762-957f-d89a17373e2f,America/Chicago
fb2015f5-81e1-413f-9bb0-0ca25ee3b682,America/Chicago
6b2fa7cd-1656-41b1-8bba-23f13e41ee73,America/Chicago
b0e30b74-48d1-4a84-b387-6958c706362b,America/Chicago
56e05f85-eaab-4ad6-b288-22d51cf2f37f,America/Chicago
83f7cec7-ad6b-4633-b424-b5d393399c03,America/Chicago
f07dd09a-5888-4fc1-9317-5d9b46388120,America/Chicago
9794b90e-6326-44ef-bdf5-83a6d1ba388e,America/Chicago
b8cb4f94-f77a-490f-b730-ea97d0d01628,America/Chicago
7f38d882-8df3-4485-9155-ab7e43e115b8,America/Chicago
ef072bb8-d75f-4931-9fb8-6267ce72afd5,America/Chicago
7380b66c-b727-4e0c-987a-c5656237f07e,America/Chicago
f193e754-24ec-4f4d-b7e3-09957f29d455,America/Chicago
26cf10e2-185d-4cd2-9d19-dcb722ba15a2,America/Chicago
e1dfcc10-9fa7-4ca1-9b4e-9750513c0234,America/Chicago
6f4375dd-1c0e-445a-88cb-1621d2849376,America/Chicago
61294aeb-17fa-4e2d-93a0-e39566c12533,America/Chicago
93835a7d-d2f1-43aa-aad2-ab623b3b2bdd,America/Chicago
7f06abd6-0f82-4b11-8ee7-c1bdf0a14f88,America/Chicago
c59baeb6-1ef9-4acf-86f2-f1358e360156,America/Chicago
ef97fdcb-80c9-472c-9f39-13729b8a361c,America/Chicago
f226c398-9b39-47a2-9b9c-457befee25f7,America/Chicago
c568629c-09d7-476c-a528-9324c167e0e3,America/Chicago
a319a5df-5771-4bf3-93d6-dd9e38bc6236,America/Chicago
6be5b045-fd16-4feb-bdc8-a581d4edff53,America/Chicago
4145e4d0-3ce7-43cd-8655-52d833ce2135,America/Chicago
6a2ccb09-4be1-4db6-aedd-e44a39de57f8,America/Chicago
23db1609-0f16-485e-9023-d95296c16f74,America/Chicago
fd18fb73-54e6-476a-b8f0-5edc3d13e704,America/Chicago
365859ba-3c48-4f31-afaf-b56dee16c6dc,America/Chicago
fefabd23-83ac-418e-a84e-90c74fb0a3f7,America/Chicago
cf67a5e6-d7a1-4d31-be19-f365646bd429,America/Chicago
360430e0-b49f-4401-a21a-c2fae4fba841,America/Chicago
84919fc9-97e4-48f5-8a6e-e6d4c25bf83a,America/Chicago
5dec1c4e-a503-48ce-a7f4-007fe9245ed3,America/Chicago
a908a593-e26b-43cc-8944-4bb5a9716057,America/Chicago
d7f0485c-bd65-4c52-9ace-f5ef3f67ed62,America/Chicago
d925604e-dc13-458a-9d8b-f78c25c6296f,America/Chicago
4cd37898-e8f8-42fb-a03b-7061d419a4b1,America/Chicago
b0b2f2a1-51f0-4461-8f70-1d923d6be482,America/Chicago
bb32569b-f548-4d7c-92f3-04817c7760ba,America/Chicago
208cd12d-a066-4267-a1bc-fa89369874bb,America/Chicago
05c494b1-9f50-4e50-b065-7f153e9c9e19,America/Chicago
55f1de3e-a115-450f-8e04-5b122c91cf7a,America/Chicago
76768a8a-3106-4065-95d4-bc9a7e748838,America/Chicago
75a259c0-bf9a-48b0-b99e-d38669fab726,America/Chicago
d325a71d-a172-44bc-9bd7-dce55ac84e15,America/Chicago
a74d9d7a-7ff2-4f0d-a6ff-2c40f0d48a3a,America/Chicago
90601b97-21d0-4ddc-bc70-e48780f73ada,America/Chicago
0a8e31f4-f257-4957-8be4-3c60b1be772e,America/Chicago
350b23b3-6d63-49d5-ac78-7061e713f5f8,America/Chicago
3020191e-70c2-44be-b080-34e6b85f1d9d,America/Chicago
faa47482-54a6-4aaf-a2fb-0e43341ca328,America/Chicago
ba16207e-4688-4a0b-8f5f-8b95abb9c064,America/Chicago
fd85a9e3-6ffc-439d-8884-888748a60bd8,America/Chicago
9ea11a8a-9631-4389-b1cb-7fcbe7c087ba,America/Chicago
ed9cbf35-2600-4bec-a7b6-5bf0abc77455,America/Chicago
e9f7badc-bff5-412d-90b9-3cd19b417572,America/Chicago
96c0fb72-08aa-4623-a888-c2c66367b11b,America/Chicago
07fcdf4b-3dd4-40e6-bd55-5f4014d1cbc5,America/Chicago
fdd3b171-0d83-4d71-b291-ff13883fb227,America/Chicago
6574cd6c-db16-433f-8bbf-b8af20c292c0,America/Chicago
b8f24455-b6ba-4e60-8d75-a1f827113a6b,America/Chicago
dfa202c5-24e8-4a24-8a1a-2d3f63abdbc7,America/Chicago
6968b610-f362-4fe8-9b8d-cb05f6b7b3f5,America/Chicago
af5b359c-2e15-4ad1-a8b4-a6ad1c511e91,America/Chicago
4bf824fb-74b8-4ef0-9a66-747f3bce14c2,America/Chicago
3aa7772f-571f-47fa-8d3e-b46bbf032510,America/Chicago
c2a64956-7332-48c9-92d5-7d2bbec30471,America/Chicago
18570580-f9ae-4543-88ce-894e4b34f279,America/Chicago
1fe8e5fc-76f8-4fca-81c3-54f3273e134a,America/Chicago
1f8f8283-ede1-4bcb-9a6b-21200221452f,America/Chicago
672ba2ef-ea87-4023-ada2-f7d0ce8fff07,America/Chicago
f70f93a1-4ee1-45c9-b262-481e83bca404,America/Chicago
fefec6c9-1b0d-4e0f-b5dc-86711c84e42f,America/Chicago
7d1c6aad-a7ca-4da3-a50a-eeb88cb94a39,America/Chicago
70d34dff-ffc5-40f0-ab45-dc2613ccf94b,America/Chicago
f9a43aba-32fd-4b77-8ae8-946d79fc5c60,America/Chicago
f044ec1a-a4a6-4758-8118-cc4aa68ad47c,America/Chicago
b5fe57d6-af55-4a80-88fb-b5e9c280e187,America/Chicago
9947ee90-7118-496e-a9c4-3b506ba0b6eb,America/Chicago
73e98533-6f66-4009-9c69-a2eb04bc2f6f,America/Chicago
82d133de-6761-4887-8b74-73d7dbba76c5,America/Chicago
45670662-cc19-481a-9f28-5247f6a71629,America/Chicago
d056756f-5b52-4dca-a4df-638266355748,America/Chicago
783c19f5-1859-4136-bb42-a71cfaa7e9de,America/Chicago
e265a9bb-7a87-4260-b50a-f062f15a54b1,America/Chicago
06ad5ed8-6501-4d6e-8cb5-5cc2c657bf0a,America/Chicago
9dd990b3-e845-4db9-93de-e5e10310a6cb,America/Chicago
3dd3589e-c163-47d1-b08f-56026a8a4578,America/Chicago
6f6616ef-2c9d-41e6-bc0b-977930627d94,America/Chicago
b391b52f-2f48-48f9-b33d-7683c2731b9d,America/Chicago
aa777695-0092-4f26-b535-9f2a26582d65,America/Chicago
3d718803-793d-4ef0-8ba4-7f8dad325450,America/Chicago
2633512a-de8d-405e-a986-3d0f9c4b639a,America/Chicago
78b0cbfa-355a-4575-af14-53c2dd719bee,America/Chicago
94d3f74f-3534-4f11-a01b-4165b9ffbce7,America/Chicago
e6d09da1-b8e4-4023-9a6c-083685e49b98,America/Chicago
67772841-8925-4ba8-8b33-2d31211f4515,America/Chicago
c0be7fd1-3604-42a5-b2dc-49c82876f315,America/Chicago
c0cc950d-7a5a-4ea4-ae4b-25d1ca5ba69f,America/Chicago
b0d02a84-eafb-4df0-bd41-8fb104046f71,America/Chicago
5fc6cc30-21f9-4d37-8e6a-03b30f1c5b20,America/Chicago
f52c96e6-3658-48d4-b8a8-ff1651189dcd,America/Chicago
daa8ac63-37f4-484b-911c-a87950760475,America/Chicago
53fdd3cf-30ec-4e14-b0b9-93c46e7d58ca,America/Chicago
08713845-29a2-4d5f-8aaa-e480e45425a7,America/Chicago
edf5fcb3-09ae-4493-9569-274545d3ba40,America/Chicago
b7cf2f10-f34a-4179-ae61-263377e7c998,America/Chicago
c70b0ef3-cffb-4c65-b4b8-b3b8972edd3b,America/Chicago
327f40b6-5d1a-4f50-8437-bdfb477a4d43,America/Chicago
1feccee7-8984-4e56-9dda-2c6ea9acb72f,America/Chicago
1a2dcbb6-1276-459d-a638-b83e1bc83c86,America/Chicago
cb772e81-8af8-427f-9cc2-18fcf38b0799,America/Chicago
c3f6c744-e5ab-4416-950a-1e15b5c9efcd,America/Chicago
844cf851-3a66-4173-9f11-68a3603bcdc4,America/Chicago
83b84e9c-350d-41a4-be0d-8446e448e4c3,America/Chicago
9072b57b-6f4b-476e-9a4c-9d21324c2c4f,America/Chicago
d88c85cf-42aa-4d91-8a74-dd847df2a564,America/Chicago
d4972ae1-926b-4a61-a355-ad7709a3ced5,America/Chicago
85ab17cd-0664-49f7-bcda-ef98b765590f,America/Chicago
daa5008f-a2d9-4f9c-afdc-b3eda83a4497,America/Chicago
9cee6af2-782f-465c-8301-d7724d58d800,America/Chicago
12cd50cb-4979-4fbf-9cfe-81ec55806ce8,America/Chicago
332d0c9a-323c-4007-ad24-701e8de799a2,America/Chicago
2f5ca8dd-1695-47eb-bd6a-a3b1115c5f0a,America/Chicago
03e68343-17dd-4c83-b885-a392ffe1ec29,America/Chicago
d756644f-dbb4-4f45-b562-d4df3e69b920,America/Chicago
5b94dd83-977e-4584-8d12-9094c79bec3d,America/Chicago
e6c43e5c-0a7e-4029-aa33-71f276cccfcb,America/Chicago
fca8e945-c932-414b-9ea3-a2d88f27881b,America/Chicago
32b52a2b-b958-42ae-8e11-be57b654ab84,America/Chicago
f85fa026-e231-4026-8b03-ab1a119f6743,America/Chicago
c45f3d8d-7120-4848-898f-fd6d2d676d97,America/Chicago
fb1ce487-93f7-485c-8a91-42cbad973386,America/Chicago
5e2884cf-dcff-4320-85b1-881105855a70,America/Chicago
8946966b-3b20-4292-8a65-86c7bd145276,America/Chicago
5b3a09b0-8250-483a-b59c-7195786a1a30,America/Chicago
9d05fbaf-733b-4b74-af6f-d06d99512165,America/Chicago
d7230422-59b4-4cba-80cb-61317f4e86c8,America/Chicago
05282852-b122-45ac-84b8-a2c942fb6f51,America/Chicago
45b005a2-5f3b-4e56-addc-d2682442051c,America/Chicago
811f385e-413b-4713-a090-3d3bc78c546d,America/Chicago
47cd889d-fd15-4827-9f7e-4577be1260f7,America/Chicago
a99bbef7-054f-42b7-aa0b-56c9797afff9,America/Chicago
364b3704-e291-498d-8f44-31b57afc121d,America/Chicago
90bea824-e98d-4588-b1d1-95508b49f2fe,America/Chicago
654e2f00-f052-4b7f-a036-76396d46ab46,America/Chicago
1e35e5bd-93f3-438f-8de7-7877e79f6652,America/Chicago
0b2ffa63-52ad-489a-bbec-9f73de2b45e8,America/Chicago
edc2d397-6852-4df3-8135-ce60089c6302,America/Chicago
4945d0f9-c310-4f0b-b99a-d5ae8fadd715,America/Chicago
86b1a5bd-be58-48fe-b4a9-70c34deac0dd,America/Chicago
0d2388d6-5ac1-4cd7-8a70-08ad55c9141d,America/Chicago
0143bd74-2221-4765-9064-ce416f00ee6e,America/Chicago
5ff871e7-df4c-437a-b743-d6f6ba1722ee,America/Chicago
74d7d83f-039d-4316-8713-d38445d95cfc,America/Chicago
16c5c1f3-eef9-456d-94ec-071ff7a2d3ab,America/Chicago
a3805c5d-e5e6-4458-8b25-14856c87aaca,America/Chicago
d3c629fd-ed2a-4fee-9af2-62ca99f37cfd,America/Chicago
18e6317d-9e44-4996-bd7e-f33da104d065,America/Chicago
0291c820-61c0-4677-a883-cc86a5ff35e1,America/Chicago
d153fc5c-79b6-4c5a-984d-18a33c271471,America/Chicago
b0550b6a-bf9f-42fd-ade3-bb98acd74fe0,America/Chicago
e3e0a8b6-a850-4ce9-bf71-0e2f215448f2,America/Chicago
88bf3521-05a3-48a9-a24b-62f8a3ba14fb,America/Chicago
5f856c72-9094-446a-978f-9877aa2fd878,America/Chicago
415d661c-546c-481f-87e1-2eabd1989ec3,America/Chicago
97ad540b-6d26-420b-9bd6-bc9ba6a44cee,America/Chicago
a9ab7ea0-4bbb-4f2b-9b5f-ade87f912a9c,America/Chicago
6077f02e-2ee7-4e41-9fbd-79842be8c35f,America/Chicago
850a04dd-8174-456f-929e-a4d730bb1aff,America/Chicago
860d520e-bf9e-4721-8513-99501134d11a,America/Chicago
28eee68b-46fa-4d80-af12-31e17b553217,America/Chicago
a3b5fe88-4c52-4c08-a1f8-579e6dd57067,America/Chicago
8e546f94-ecc4-48ef-84c2-3e7573992a76,America/Chicago
4099c401-d831-47ef-8cfb-fa08df5b8296,America/Chicago
f18b461b-bb09-4661-8ed8-bccfdb9ea77c,America/Chicago
157b3663-c5b6-49c1-b652-921d96b40cbc,America/Chicago
d6f955c5-aa0e-451e-9825-60b7d5b9de7f,America/Chicago
28a2bcab-91d3-40be-9805-9154180f606d,America/Chicago
29de0916-90ff-466e-8830-2ba72fa84768,America/Chicago
79ee2465-0a9e-4777-bb97-43922d2df3e0,America/Chicago
a92a03fc-a8b5-4936-8436-b11041baeb99,America/Chicago
1d4a7a44-f5bb-4520-8715-c984c288201a,America/Chicago
e59dc5cc-f2f3-420c-bcaf-312fb2dbf548,America/Chicago
1a77aa35-177c-488d-ae8c-a40a2348b0ee,America/Chicago
4cbe33a0-dbbb-4919-923a-18f963480e8b,America/Chicago
8022ffd6-dd3e-4540-b9e5-37d1bf828526,America/Chicago
c72d2f8c-0460-4b70-88ff-21e15a3d102f,America/Chicago
b6cce054-96ab-425b-803e-5fbd96908c8a,America/Chicago
136bf0c2-6da7-4611-b4f1-18d117326ac6,America/Chicago
e7a47ccb-91db-4dfe-96ed-00427280c8c2,America/Chicago
d8e1fd2a-4590-4b3e-9ef4-adeae23dfc70,America/Chicago
3afe74f8-8c4d-4b23-b4d9-17aaeab5701d,America/Chicago
1505a062-3913-4755-9e90-01bb22bdc9e1,America/Chicago
ac7a2fa5-a2ed-44b4-b552-d5b4213036d6,America/Chicago
acbb9bf1-8f94-4adb-8ce4-1b8aa25afcdd,America/Chicago
e89d67d7-39fa-4ef8-8413-0335f24662db,America/Chicago
668f5fa5-8ff5-449a-b96d-6a5a6d8098a8,America/Chicago
1365e640-f36c-4706-ae9d-725f47fe91f8,America/Chicago
ef36f13c-90ea-4da7-82d6-475a5bde4241,America/Chicago
1996a608-445a-40aa-a255-14b905e700dc,America/Chicago
2e1d3b76-a7c7-4e28-b5b1-b8976ca75b11,America/Chicago
bf3dcb7b-6c3d-45d5-ad35-568a83c1fc07,America/Chicago
48763983-46b7-4ca9-ba40-59f6fdc74705,America/Chicago
de63e332-d982-4247-905e-eb1e5646a7e0,America/Chicago
82a90ca9-9b4b-4de3-be1c-c9992fc414a0,America/Chicago
e98a34e7-ac2d-42a2-8920-e4a2e74856b6,America/Chicago
189c70c8-f3ec-49df-8239-5985ace4c8cf,America/Chicago
1099985e-d98b-45d4-abc3-50e333ae5b1d,America/Chicago
81969abd-6097-45a3-8191-a22c288a98c1,America/Chicago
aed47c45-0c45-4b60-9b8a-d63b1e6d7a4e,America/Chicago
07a0bbed-3b4c-40bf-921d-516d52efab54,America/Chicago
b16659ed-94cb-4597-b21a-6c7ff32d1573,America/Chicago
a54d71c9-2bed-437c-b076-a13287a7dc97,America/Chicago
11a3fb78-21c5-4da8-a7c5-f7037eaddf79,America/Chicago
bbf9c46d-ff5a-444e-9c96-e1d95ebaa163,America/Chicago
12176ba4-c426-4876-a213-c0b587e76fae,America/Chicago
cd3eb6a2-31d3-404b-a22c-8d95f84bbd34,America/Chicago
0ccc4add-57b0-4d00-aaca-58c76136be59,America/Chicago
c3866b80-7053-4152-9a6f-1b670ae3df2a,America/Chicago
aa18d583-5a3c-4c25-a5e0-fdefe2c8a1e6,America/Chicago
a76b0b1e-2a8b-4790-b1b1-0f32f5cbf70f,America/Chicago
93c9d71a-7428-40f0-a440-9d9b1ecc028d,America/Chicago
201650ad-c052-46bf-afc6-b51d939fe126,America/Chicago
8452c82a-7479-462b-9f1e-08582f62e850,America/Chicago
b147440c-f8a1-4774-831a-3fbca8292eab,America/Chicago
2d931d68-caab-49b0-9645-751fb03b5679,America/Chicago
8825db6f-a586-42a6-a6a4-b1c040366edc,America/Chicago
f5ed6629-9a29-4429-afdf-122eb29866e0,America/Chicago
e979b376-5e51-4a8b-bf5c-9ce8b3c7ff4e,America/Chicago
b4941c10-6221-4d53-9f8f-1bb64f963fbd,America/Chicago
72a835c9-387e-4aa0-a3b2-f1d0403c8841,America/Chicago
7f38445b-96d1-40bb-9a84-3f4346c9e048,America/Chicago
969e2b5d-663a-4c2d-9261-5b5ed475ba77,America/Chicago
de585165-41d0-45ad-bb2a-cdabc43cb82a,America/Chicago
816cf412-d02b-4305-9f9f-3b4ff44009f2,America/Chicago
8dd43869-d788-480d-922a-21a1b433e888,America/Chicago
572a7b85-8859-475d-9ced-7d0ebe00ac14,America/Chicago
45c116aa-a1cc-4933-afe7-d32c2aa7477a,America/Chicago
ff63b15c-9a9c-4f43-b606-efbbf9101440,America/Chicago
651833a9-b49a-4499-88a6-6d40a942e16f,America/Chicago
103d5e50-4e8d-4dd1-b3f4-5b89adadd309,America/Chicago
11bf8793-b9e6-486d-ad98-2e6239c530a7,America/Chicago
0f8f8a33-6ccb-4be1-8e5d-8cbd48ee6a03,America/Chicago
2b8bb820-a55d-4a49-a01c-1db6ee9d9ab1,America/Chicago
bf7d1ed8-08ac-48b5-8ac7-5ba0c562560f,America/Chicago
0ebd8dc1-0972-43df-833c-ec302423b4b6,America/Chicago
1c68408c-8cbd-4719-9e6c-ca9a0a12185c,America/Chicago
807955e8-7015-4a31-8ddc-73bec5f687ce,America/Chicago
0c67b2e1-6349-40bc-b1cd-e59f47ffda5f,America/Chicago
5526b0f7-1817-461c-ba9f-4c2a2377faa4,America/Chicago
63c93350-4cd8-4ca9-b990-0ed7ebae4311,America/Chicago
57cc8106-30d6-439a-bb9f-edbfcfd65de9,America/Chicago
da06900a-a5e4-43cd-9278-b554e448377e,America/Chicago
5bcdc824-8b5d-4f45-8021-9f8cce2e27d7,America/Chicago
dfb291fd-b2c1-4d7a-9faa-ac9393ba0a1e,America/Chicago
f3c75161-a9e6-48cc-8793-3199206c4422,America/Chicago
e445f11c-428a-4c3a-87a3-92427002ea7f,America/Chicago
ba519add-a4e0-42a7-a559-8bf6aa108ad0,America/Chicago
dbe0fe74-1c3b-412b-b24e-f75503b6890e,America/Chicago
547b3c80-5272-47b5-9ea6-b6313a876b9c,America/Chicago
bab7fdae-c38c-4cb8-ae38-ad33a8b58d25,America/Chicago
98091932-5686-45c5-8630-dee33132b572,America/Chicago
5f6c3ee2-5e45-4d9a-9948-f5ac22fc4b7d,America/Chicago
ca75ffa3-fa81-4e2a-b055-d83fff620825,America/Chicago
4a7b003a-7294-4e8b-8cb1-aade5e594fb4,America/Chicago
9b2b5d82-276a-4544-8666-9d70a0d75c00,America/Chicago
f518f263-884f-4043-b436-a29c5c0c2781,America/Chicago
9ed3cf4d-c119-43f2-90bc-92a837bff096,America/Chicago
d8712a7e-0ebc-4767-a31e-00574f4c36b9,America/Chicago
7574aa5e-993a-4597-a255-ca6e5dd2c072,America/Chicago
007257d2-73df-4c35-8a67-859f988b63f0,America/Chicago
9a88f20c-79e7-4c88-aed3-883eb34d650e,America/Chicago
95248f76-1342-4809-b32d-314255767eb6,America/Chicago
0a09a2de-955d-44b1-98ce-9dab582ab6a8,America/Chicago
bd0445ee-9e12-4afa-8b8c-c4e85b761a18,America/Chicago
2e00f72d-7b94-4cb0-8f79-090c3df05e6d,America/Chicago
cd874b92-61cf-44e4-a8a1-e0792d4b333c,America/Chicago
53434e6e-8131-426f-8b0e-b99275b3e1b4,America/Chicago
d0f11599-9f35-48bd-8bae-0b4efe732013,America/Chicago
64a55e82-b37e-491a-984d-9cfe239c1832,America/Chicago
fa50abb9-35a1-4ef6-914d-d41d4d54babb,America/Chicago
1aefe3d0-071c-4512-afb3-13b9b617d206,America/Chicago
393bb2b3-502d-46f0-adc2-3b3a084c06ab,America/Chicago
afa0d571-a419-40ad-8967-482bd03002c1,America/Chicago
90aaa1dc-b7bc-4864-8ed3-3850dc78b578,America/Chicago
635553c2-1f40-4856-8a89-3212d3d608fa,America/Chicago
825e0ea5-88ac-4441-8cf0-eda834d4a31b,America/Chicago
47f379cc-33fd-4126-b38d-6fe2a71ea61e,America/Chicago
72fb9eb8-e372-469d-9b22-895057e0c200,America/Chicago
cc2a66ee-42a5-4721-ae21-1df99f56e501,America/Chicago
6ecfec14-02e7-4819-bdc2-ffbd7cd07bbc,America/Chicago
875278fe-2b4b-4669-a39c-d54a848a23d9,America/Chicago
0a72a6a2-bff0-4e09-afe2-cfd2ffadefae,America/Chicago
ea128cc0-74e0-4700-a66f-80b5db3e5964,America/Chicago
17bdf8ff-7d1b-435b-b3e1-661a35b2c9d4,America/Chicago
ba961fef-eb22-4ec6-8a1d-67eec2448634,America/Chicago
ea72a531-854b-4d19-8bf5-f173906b52e8,America/Chicago
44721aff-1d39-4490-8e56-2a195c247a52,America/Chicago
3b586db9-1d62-48a4-be2e-64a053133e7e,America/Chicago
fa465696-40bc-411a-aa45-0e60b2cc282f,America/Chicago
9c745fa0-edbe-4f27-acdc-76884d2171fe,America/Chicago
51ca38fa-5d45-47e2-a496-f88831984197,America/Chicago
5ab60472-92e0-46e9-af37-9cc0a17df742,America/Chicago
386f94f3-30bb-4465-98d4-b9f15d5eaed5,America/Chicago
2da6daf8-4ef8-4b59-ae29-35f7646eddba,America/Chicago
caad8099-e13f-45ee-aac0-e62bf4003d2b,America/Chicago
0a20cafc-d4a6-4bdb-a52a-e2c2e8f2a976,America/Chicago
48c56e1c-8440-4fb2-8199-50595bb16ca7,America/Chicago
96950008-a077-4b10-81fd-ec52e1547893,America/Chicago
47e944a1-b22c-4179-85d9-5672ba94713b,America/Chicago
5114c0c3-8f15-4d65-a3ad-de85c9641284,America/Chicago
7300d70e-242a-4e1b-836a-053b95fe8d4b,America/Chicago
35616dd8-d926-47c6-8d2c-38e2039b44e3,America/Chicago
2bf4dae8-e767-423d-b349-5286ed4d995e,America/Chicago
b1bbc300-1114-47b8-8add-eceb07afd153,America/Chicago
657c9b05-7a39-45d1-a670-fa3aa4973adc,America/Chicago
c1e50b5e-34f4-4ec7-afbe-edb29c53b07b,America/Chicago
9ced7610-b1bb-4c42-abb3-211be793eb7a,America/Chicago
58dfbd8e-7b0e-4e2f-9fea-cf09451d7373,America/Chicago
12a242b4-b338-4b1c-b02b-478f315d2582,America/Chicago
ad74cc01-90a8-4080-a7ad-68560ebc257a,America/Chicago
ab739bc2-5c1f-4e91-8f6d-ae5d4947f118,America/Chicago
2e1026a4-2b59-45e5-b62f-b5b97ddb2cf6,America/Chicago
0aaec145-16d9-482f-a298-9ea0d46124fa,America/Chicago
47e27048-27d7-44e2-bedf-b8697af134d7,America/Chicago
e2c82411-eba0-4d1b-ba27-b0dbd2b1711d,America/Chicago
da7501ee-d5b8-40ad-a84e-95db17dc8672,America/Chicago
6b2ee90d-bac7-4ff1-a9f7-1c4ebaec127a,America/Chicago
4b8dce20-c1cb-44ea-b008-84663f170018,America/Chicago
a33fc88e-0277-49d0-8eb6-f6d1177db494,America/Chicago
2da50864-a1e4-4819-adab-00dc8d15346d,America/Chicago
adccb22d-f7cf-4400-a3fd-a3fcf5544860,America/Chicago
15ff0630-3159-424f-b39c-9b4a567797ff,America/Chicago
356ca245-3fea-4b94-a54c-8a4956e83e3c,America/Chicago
0e38cb2f-600d-4f8d-9982-905a2b0fc06c,America/Chicago
6c8a8d23-4d7b-4bd6-944b-3409023edc20,America/Chicago
443680f2-7a19-4ca1-91d2-e80850b15cfe,America/Chicago
35e14890-b6e2-4e2f-9de8-a15e3ae46eb8,America/Chicago
c91129e4-018a-4a72-a947-ca86b133ea58,America/Chicago
0f6ffa59-b050-4ae5-b0db-431a59537407,America/Chicago
3fa8c2c0-6e1c-4011-903c-8492f3663ec0,America/Chicago
7581138c-1225-4148-ab18-ee745ca635a3,America/Chicago
bb3054a5-63f9-4ce7-a7be-b90145c1a469,America/Chicago
5f0f4a28-a282-4c11-9ed6-bf69c8e582fc,America/Chicago
e0206143-bbc5-4521-a723-ea6b528b5377,America/Chicago
46c06785-2aac-4b7f-97be-20e86d25a888,America/Chicago
bcbb0b03-342f-4009-8bc0-de96d53b6c2a,America/Chicago
29cc2938-5452-498f-a6d3-91f3dc80d08f,America/Chicago
480b6c0c-9d49-4136-a7ff-ac7346ad9d94,America/Chicago
2adc924f-b7ff-46a5-84b7-4124131065cb,America/Chicago
7b9a671b-fe57-4844-b9f8-919c63271179,America/Chicago
771e089a-c7c0-40e1-852b-864b83b11eff,America/Chicago
5eb365c4-a2f4-4f92-8be4-4c81cc550570,America/Chicago
57eedafb-4aa4-4752-8f15-14ad280621ee,America/Chicago
11ddfc4e-f85f-4667-9bd0-ab3a73b88bbe,America/Chicago
6b37fba6-a084-4e5d-8ae3-4dc16c854691,America/Chicago
e84003c9-a02a-4da5-988b-f3fd7827ab78,America/Chicago
81a71c20-9b3a-4a64-b6e5-fbe81e6d2356,America/Chicago
6a11f2ef-8ad3-46ec-8b00-80e163f64b5b,America/Chicago
db6b1d04-3658-41e6-9087-f5adc166bc38,America/Chicago
81d682bb-a233-423d-ae3f-c977cc0c14d2,America/Chicago
1837529a-2b37-4509-b178-26eb3876dada,America/Chicago
14ae3f3e-0e53-43c4-bc3f-3db383eca859,America/Chicago
838218c4-deb0-484b-baac-f0f605acc92c,America/Chicago
4cf89375-3193-400a-a95e-8cc53f7d6502,America/Chicago
851599bd-48c0-4e29-8821-5670fac197cd,America/Chicago
