store_id,dayOfWeek,start_time_local,end_time_local
6521fe60-b424-4a29-9a9d-f6e595256931,3,10:30:00,21:00:00
dfa3ba28-0fcb-45d7-b83e-53d369ae364e,3,10:30:00,21:00:00
dfa3ba28-0fcb-45d7-b83e-53d369ae364e,2,10:30:00,21:00:00
dfa3ba28-0fcb-45d7-b83e-53d369ae364e,6,10:30:00,21:00:00
dfa3ba28-0fcb-45d7-b83e-53d369ae364e,1,10:30:00,21:00:00
dfa3ba28-0fcb-45d7-b83e-53d369ae364e,0,10:30:00,21:00:00
dfa3ba28-0fcb-45d7-b83e-53d369ae364e,5,10:30:00,21:00:00
dfa3ba28-0fcb-45d7-b83e-53d369ae364e,4,10:30:00,21:00:00
2ae89df5-0cd9-46e1-98fb-3b87f2199963,0,10:30:00,21:00:00
2ae89df5-0cd9-46e1-98fb-3b87f2199963,4,10:30:00,21:00:00
2ae89df5-0cd9-46e1-98fb-3b87f2199963,6,10:30:00,21:00:00
2ae89df5-0cd9-46e1-98fb-3b87f2199963,5,10:30:00,21:00:00
2ae89df5-0cd9-46e1-98fb-3b87f2199963,3,10:30:00,21:00:00
2ae89df5-0cd9-46e1-98fb-3b87f2199963,1,10:30:00,21:00:00
2ae89df5-0cd9-46e1-98fb-3b87f2199963,2,10:30:00,21:00:00
f059773f-90e7-4458-bafe-f9a2ba3cd31a,3,10:30:00,21:00:00
f059773f-90e7-4458-bafe-f9a2ba3cd31a,0,10:30:00,21:00:00
f059773f-90e7-4458-bafe-f9a2ba3cd31a,2,10:30:00,21:00:00
f059773f-90e7-4458-bafe-f9a2ba3cd31a,6,10:30:00,21:00:00
f059773f-90e7-4458-bafe-f9a2ba3cd31a,1,10:30:00,21:00:00
1a7df5ad-23e3-45b9-80a2-c7e8de5a53bd,3,10:30:00,21:00:00
1a7df5ad-23e3-45b9-80a2-c7e8de5a53bd,6,10:30:00,21:00:00
1a7df5ad-23e3-45b9-80a2-c7e8de5a53bd,1,10:30:00,21:00:00
1a7df5ad-23e3-45b9-80a2-c7e8de5a53bd,5,10:30:00,21:00:00
1a7df5ad-23e3-45b9-80a2-c7e8de5a53bd,4,10:30:00,21:00:00
1a7df5ad-23e3-45b9-80a2-c7e8de5a53bd,0,10:30:00,21:00:00
1a7df5ad-23e3-45b9-80a2-c7e8de5a53bd,2,10:30:00,21:00:00
bd48434f-0c9b-483f-9377-49b23b6fbb5f,6,10:30:00,21:00:00
bd48434f-0c9b-483f-9377-49b23b6fbb5f,3,10:30:00,21:00:00
bd48434f-0c9b-483f-9377-49b23b6fbb5f,0,10:30:00,21:00:00
bd48434f-0c9b-483f-9377-49b23b6fbb5f,4,10:30:00,21:00:00
bd48434f-0c9b-483f-9377-49b23b6fbb5f,1,10:30:00,21:00:00
bd48434f-0c9b-483f-9377-49b23b6fbb5f,2,10:30:00,21:00:00
bd48434f-0c9b-483f-9377-49b23b6fbb5f,5,10:30:00,21:00:00
d9999281-5e77-438f-b200-f432d444ee24,0,10:30:00,21:00:00
d9999281-5e77-438f-b200-f432d444ee24,2,10:30:00,21:00:00
d9999281-5e77-438f-b200-f432d444ee24,5,10:30:00,21:00:00
d9999281-5e77-438f-b200-f432d444ee24,1,10:30:00,21:00:00
d9999281-5e77-438f-b200-f432d444ee24,3,10:30:00,21:00:00
d9999281-5e77-438f-b200-f432d444ee24,6,10:30:00,21:00:00
d9999281-5e77-438f-b200-f432d444ee24,4,10:30:00,21:00:00
388f0a20-4cd2-473a-807b-df9cdc2a36fd,1,11:00:00,21:00:00
388f0a20-4cd2-473a-807b-df9cdc2a36fd,5,11:00:00,21:00:00
388f0a20-4cd2-473a-807b-df9cdc2a36fd,4,11:00:00,21:00:00
388f0a20-4cd2-473a-807b-df9cdc2a36fd,2,11:00:00,21:00:00
388f0a20-4cd2-473a-807b-df9cdc2a36fd,3,11:00:00,21:00:00
388f0a20-4cd2-473a-807b-df9cdc2a36fd,0,11:00:00,21:00:00
022b0c37-5332-4eee-a24d-85b5dfa4fe68,2,10:30:00,21:00:00
022b0c37-5332-4eee-a24d-85b5dfa4fe68,6,10:30:00,21:00:00
022b0c37-5332-4eee-a24d-85b5dfa4fe68,4,10:30:00,21:00:00
022b0c37-5332-4eee-a24d-85b5dfa4fe68,5,10:30:00,21:00:00
022b0c37-5332-4eee-a24d-85b5dfa4fe68,3,10:30:00,21:00:00
022b0c37-5332-4eee-a24d-85b5dfa4fe68,0,10:30:00,21:00:00
022b0c37-5332-4eee-a24d-85b5dfa4fe68,1,10:30:00,21:00:00
f3e315a2-ed38-4ab8-a54e-b4e612268dc7,6,10:30:00,21:00:00
f3e315a2-ed38-4ab8-a54e-b4e612268dc7,3,10:30:00,21:00:00
f3e315a2-ed38-4ab8-a54e-b4e612268dc7,2,10:30:00,21:00:00
f3e315a2-ed38-4ab8-a54e-b4e612268dc7,1,10:30:00,21:00:00
f3e315a2-ed38-4ab8-a54e-b4e612268dc7,0,10:30:00,21:00:00
bf2f2d10-05d9-4486-a867-81338e0358cf,6,10:30:00,21:00:00
bf2f2d10-05d9-4486-a867-81338e0358cf,0,10:30:00,21:00:00
bf2f2d10-05d9-4486-a867-81338e0358cf,1,10:30:00,21:00:00
bf2f2d10-05d9-4486-a867-81338e0358cf,2,10:30:00,21:00:00
bf2f2d10-05d9-4486-a867-81338e0358cf,4,10:30:00,21:00:00
bf2f2d10-05d9-4486-a867-81338e0358cf,5,10:30:00,21:00:00
bf2f2d10-05d9-4486-a867-81338e0358cf,3,10:30:00,21:00:00
933a1f6f-32ef-44dd-81c7-bc35c08b2c98,3,10:30:00,21:00:00
933a1f6f-32ef-44dd-81c7-bc35c08b2c98,2,10:30:00,21:00:00
933a1f6f-32ef-44dd-81c7-bc35c08b2c98,1,10:30:00,21:00:00
933a1f6f-32ef-44dd-81c7-bc35c08b2c98,6,10:30:00,21:00:00
933a1f6f-32ef-44dd-81c7-bc35c08b2c98,0,10:30:00,21:00:00
1db7f1fc-f98a-4872-a947-0d361b379012,1,10:30:00,21:00:00
1db7f1fc-f98a-4872-a947-0d361b379012,3,10:30:00,21:00:00
1db7f1fc-f98a-4872-a947-0d361b379012,6,10:30:00,21:00:00
1db7f1fc-f98a-4872-a947-0d361b379012,2,10:30:00,21:00:00
1db7f1fc-f98a-4872-a947-0d361b379012,4,10:30:00,21:00:00
1db7f1fc-f98a-4872-a947-0d361b379012,5,10:30:00,21:00:00
1db7f1fc-f98a-4872-a947-0d361b379012,0,10:30:00,21:00:00
34bcaaab-8bf2-4a14-9838-6d788ca02f92,6,10:30:00,21:00:00
34bcaaab-8bf2-4a14-9838-6d788ca02f92,0,10:30:00,21:00:00
34bcaaab-8bf2-4a14-9838-6d788ca02f92,2,10:30:00,21:00:00
34bcaaab-8bf2-4a14-9838-6d788ca02f92,3,10:30:00,21:00:00
34bcaaab-8bf2-4a14-9838-6d788ca02f92,1,10:30:00,21:00:00
995c8b61-fd1e-45c2-a332-15a288fcb8bf,3,10:30:00,21:00:00
995c8b61-fd1e-45c2-a332-15a288fcb8bf,2,10:30:00,21:00:00
995c8b61-fd1e-45c2-a332-15a288fcb8bf,1,10:30:00,21:00:00
995c8b61-fd1e-45c2-a332-15a288fcb8bf,6,10:30:00,21:00:00
995c8b61-fd1e-45c2-a332-15a288fcb8bf,0,10:30:00,21:00:00
f91272e9-f302-484e-a347-01726fe8ed98,6,10:30:00,21:00:00
f91272e9-f302-484e-a347-01726fe8ed98,3,10:30:00,21:00:00
f91272e9-f302-484e-a347-01726fe8ed98,1,10:30:00,21:00:00
f91272e9-f302-484e-a347-01726fe8ed98,2,10:30:00,21:00:00
f91272e9-f302-484e-a347-01726fe8ed98,0,10:30:00,21:00:00
7904db16-64ec-4fa3-98c9-0cd5d9fb1069,1,10:30:00,21:00:00
7904db16-64ec-4fa3-98c9-0cd5d9fb1069,3,10:30:00,21:00:00
7904db16-64ec-4fa3-98c9-0cd5d9fb1069,6,10:30:00,21:00:00
7904db16-64ec-4fa3-98c9-0cd5d9fb1069,0,10:30:00,21:00:00
7904db16-64ec-4fa3-98c9-0cd5d9fb1069,2,10:30:00,21:00:00
4b137175-9dcd-4113-a5b5-c1ffbb415573,2,10:30:00,21:00:00
4b137175-9dcd-4113-a5b5-c1ffbb415573,0,10:30:00,21:00:00
4b137175-9dcd-4113-a5b5-c1ffbb415573,6,10:30:00,21:00:00
4b137175-9dcd-4113-a5b5-c1ffbb415573,4,10:30:00,21:00:00
4b137175-9dcd-4113-a5b5-c1ffbb415573,1,10:30:00,21:00:00
4b137175-9dcd-4113-a5b5-c1ffbb415573,5,10:30:00,21:00:00
4b137175-9dcd-4113-a5b5-c1ffbb415573,3,10:30:00,21:00:00
8cfc69d4-634e-4dd5-a330-a9f10b93f32c,2,10:30:00,21:00:00
8cfc69d4-634e-4dd5-a330-a9f10b93f32c,3,10:30:00,21:00:00
8cfc69d4-634e-4dd5-a330-a9f10b93f32c,6,10:30:00,21:00:00
8cfc69d4-634e-4dd5-a330-a9f10b93f32c,0,10:30:00,21:00:00
8cfc69d4-634e-4dd5-a330-a9f10b93f32c,1,10:30:00,21:00:00
2a6aa5b0-3373-4a58-877e-9dfc5534b6b3,0,10:30:00,21:00:00
2a6aa5b0-3373-4a58-877e-9dfc5534b6b3,1,10:30:00,21:00:00
2a6aa5b0-3373-4a58-877e-9dfc5534b6b3,2,10:30:00,21:00:00
2a6aa5b0-3373-4a58-877e-9dfc5534b6b3,6,10:30:00,21:00:00
2a6aa5b0-3373-4a58-877e-9dfc5534b6b3,3,10:30:00,21:00:00
94d3f74f-3534-4f11-a01b-4165b9ffbce7,6,10:30:00,21:00:00
94d3f74f-3534-4f11-a01b-4165b9ffbce7,0,10:30:00,21:00:00
94d3f74f-3534-4f11-a01b-4165b9ffbce7,5,10:30:00,21:00:00
94d3f74f-3534-4f11-a01b-4165b9ffbce7,4,10:30:00,21:00:00
94d3f74f-3534-4f11-a01b-4165b9ffbce7,1,10:30:00,21:00:00
94d3f74f-3534-4f11-a01b-4165b9ffbce7,2,10:30:00,21:00:00
94d3f74f-3534-4f11-a01b-4165b9ffbce7,3,10:30:00,21:00:00
cefceb19-62c6-48d5-8dee-87017a4edcbe,1,10:30:00,21:00:00
cefceb19-62c6-48d5-8dee-87017a4edcbe,6,10:30:00,21:00:00
cefceb19-62c6-48d5-8dee-87017a4edcbe,3,10:30:00,21:00:00
cefceb19-62c6-48d5-8dee-87017a4edcbe,2,10:30:00,21:00:00
cefceb19-62c6-48d5-8dee-87017a4edcbe,0,10:30:00,21:00:00
67b49b6e-85f4-4cbb-8494-394a23a5d0ae,0,10:30:00,21:00:00
67b49b6e-85f4-4cbb-8494-394a23a5d0ae,5,10:30:00,21:00:00
67b49b6e-85f4-4cbb-8494-394a23a5d0ae,6,10:30:00,21:00:00
67b49b6e-85f4-4cbb-8494-394a23a5d0ae,2,10:30:00,21:00:00
67b49b6e-85f4-4cbb-8494-394a23a5d0ae,4,10:30:00,21:00:00
67b49b6e-85f4-4cbb-8494-394a23a5d0ae,1,10:30:00,21:00:00
67b49b6e-85f4-4cbb-8494-394a23a5d0ae,3,10:30:00,21:00:00
90911c70-5e3c-486c-8204-dd5c174c1957,2,10:30:00,21:00:00
90911c70-5e3c-486c-8204-dd5c174c1957,3,10:30:00,21:00:00
90911c70-5e3c-486c-8204-dd5c174c1957,0,10:30:00,21:00:00
90911c70-5e3c-486c-8204-dd5c174c1957,6,10:30:00,21:00:00
90911c70-5e3c-486c-8204-dd5c174c1957,1,10:30:00,21:00:00
6134633d-f736-4301-850f-e381d5217db8,1,10:30:00,21:00:00
6134633d-f736-4301-850f-e381d5217db8,3,10:30:00,21:00:00
6134633d-f736-4301-850f-e381d5217db8,2,10:30:00,21:00:00
6134633d-f736-4301-850f-e381d5217db8,6,10:30:00,21:00:00
6134633d-f736-4301-850f-e381d5217db8,0,10:30:00,21:00:00
e6ab5688-263c-4025-8ffe-03b80ec68358,6,10:30:00,21:00:00
e6ab5688-263c-4025-8ffe-03b80ec68358,0,10:30:00,21:00:00
e6ab5688-263c-4025-8ffe-03b80ec68358,2,10:30:00,21:00:00
e6ab5688-263c-4025-8ffe-03b80ec68358,1,10:30:00,21:00:00
e6ab5688-263c-4025-8ffe-03b80ec68358,3,10:30:00,21:00:00
ece870a7-836b-41a4-91ab-6e44ed124218,3,10:30:00,21:00:00
ece870a7-836b-41a4-91ab-6e44ed124218,1,10:30:00,21:00:00
ece870a7-836b-41a4-91ab-6e44ed124218,0,10:30:00,21:00:00
ece870a7-836b-41a4-91ab-6e44ed124218,2,10:30:00,21:00:00
ece870a7-836b-41a4-91ab-6e44ed124218,6,10:30:00,21:00:00
51ef1145-c4b2-4175-a0c6-ef3619072d86,6,10:30:00,21:00:00
51ef1145-c4b2-4175-a0c6-ef3619072d86,2,10:30:00,21:00:00
51ef1145-c4b2-4175-a0c6-ef3619072d86,3,10:30:00,21:00:00
51ef1145-c4b2-4175-a0c6-ef3619072d86,1,10:30:00,21:00:00
51ef1145-c4b2-4175-a0c6-ef3619072d86,0,10:30:00,21:00:00
54318ecb-aaec-48d2-83a6-ae88d3f64616,3,10:00:00,21:00:00
54318ecb-aaec-48d2-83a6-ae88d3f64616,1,10:00:00,21:00:00
54318ecb-aaec-48d2-83a6-ae88d3f64616,4,10:00:00,21:00:00
54318ecb-aaec-48d2-83a6-ae88d3f64616,5,10:00:00,21:00:00
54318ecb-aaec-48d2-83a6-ae88d3f64616,6,10:00:00,21:00:00
54318ecb-aaec-48d2-83a6-ae88d3f64616,2,10:00:00,21:00:00
54318ecb-aaec-48d2-83a6-ae88d3f64616,0,10:00:00,21:00:00
c551ed8d-9919-46be-8ac2-ea9d2b811545,4,10:30:00,21:00:00
c551ed8d-9919-46be-8ac2-ea9d2b811545,6,10:30:00,21:00:00
c551ed8d-9919-46be-8ac2-ea9d2b811545,3,10:30:00,21:00:00
c551ed8d-9919-46be-8ac2-ea9d2b811545,5,10:30:00,21:00:00
c551ed8d-9919-46be-8ac2-ea9d2b811545,0,10:30:00,21:00:00
c551ed8d-9919-46be-8ac2-ea9d2b811545,2,10:30:00,21:00:00
c551ed8d-9919-46be-8ac2-ea9d2b811545,1,10:30:00,21:00:00
635553c2-1f40-4856-8a89-3212d3d608fa,0,10:30:00,21:00:00
635553c2-1f40-4856-8a89-3212d3d608fa,3,10:30:00,21:00:00
635553c2-1f40-4856-8a89-3212d3d608fa,4,10:30:00,21:00:00
635553c2-1f40-4856-8a89-3212d3d608fa,5,10:30:00,21:00:00
635553c2-1f40-4856-8a89-3212d3d608fa,2,10:30:00,21:00:00
635553c2-1f40-4856-8a89-3212d3d608fa,6,10:30:00,21:00:00
635553c2-1f40-4856-8a89-3212d3d608fa,1,10:30:00,21:00:00
7fdb85cb-5e61-4f8c-bd91-e6baafa58212,6,10:30:00,21:00:00
7fdb85cb-5e61-4f8c-bd91-e6baafa58212,2,10:30:00,21:00:00
7fdb85cb-5e61-4f8c-bd91-e6baafa58212,4,10:30:00,21:00:00
7fdb85cb-5e61-4f8c-bd91-e6baafa58212,0,10:30:00,21:00:00
7fdb85cb-5e61-4f8c-bd91-e6baafa58212,1,10:30:00,21:00:00
7fdb85cb-5e61-4f8c-bd91-e6baafa58212,5,10:30:00,21:00:00
368d8cc2-f1ec-40df-9dec-618232391f2e,3,10:30:00,21:00:00
368d8cc2-f1ec-40df-9dec-618232391f2e,1,10:30:00,21:00:00
368d8cc2-f1ec-40df-9dec-618232391f2e,0,10:30:00,21:00:00
368d8cc2-f1ec-40df-9dec-618232391f2e,2,10:30:00,21:00:00
368d8cc2-f1ec-40df-9dec-618232391f2e,4,10:30:00,21:00:00
368d8cc2-f1ec-40df-9dec-618232391f2e,6,10:30:00,21:00:00
368d8cc2-f1ec-40df-9dec-618232391f2e,5,10:30:00,21:00:00
2a0b5f6d-edde-4080-a68d-ec0c5aa643df,0,10:30:00,21:00:00
2a0b5f6d-edde-4080-a68d-ec0c5aa643df,1,10:30:00,21:00:00
2a0b5f6d-edde-4080-a68d-ec0c5aa643df,2,10:30:00,21:00:00
2a0b5f6d-edde-4080-a68d-ec0c5aa643df,3,10:30:00,21:00:00
2a0b5f6d-edde-4080-a68d-ec0c5aa643df,6,10:30:00,21:00:00
2a0b5f6d-edde-4080-a68d-ec0c5aa643df,4,10:30:00,21:00:00
2a0b5f6d-edde-4080-a68d-ec0c5aa643df,5,10:30:00,21:00:00
d4f6acc1-6580-4708-922e-7e5e2e69778b,4,10:30:00,21:00:00
d4f6acc1-6580-4708-922e-7e5e2e69778b,2,10:30:00,21:00:00
d4f6acc1-6580-4708-922e-7e5e2e69778b,6,10:30:00,21:00:00
d4f6acc1-6580-4708-922e-7e5e2e69778b,1,10:30:00,21:00:00
d4f6acc1-6580-4708-922e-7e5e2e69778b,0,10:30:00,21:00:00
d4f6acc1-6580-4708-922e-7e5e2e69778b,5,10:30:00,21:00:00
d4f6acc1-6580-4708-922e-7e5e2e69778b,3,10:30:00,21:00:00
8f5792cc-b96e-4651-9800-8e8836aaac28,4,10:30:00,21:00:00
8f5792cc-b96e-4651-9800-8e8836aaac28,1,10:30:00,21:00:00
8f5792cc-b96e-4651-9800-8e8836aaac28,6,10:30:00,21:00:00
8f5792cc-b96e-4651-9800-8e8836aaac28,3,10:30:00,21:00:00
8f5792cc-b96e-4651-9800-8e8836aaac28,5,10:30:00,21:00:00
8f5792cc-b96e-4651-9800-8e8836aaac28,0,10:30:00,21:00:00
8f5792cc-b96e-4651-9800-8e8836aaac28,2,10:30:00,21:00:00
63c5ac14-2d67-48d4-a68f-487cd9724e9b,1,10:30:00,21:00:00
63c5ac14-2d67-48d4-a68f-487cd9724e9b,2,10:30:00,21:00:00
63c5ac14-2d67-48d4-a68f-487cd9724e9b,6,10:30:00,21:00:00
63c5ac14-2d67-48d4-a68f-487cd9724e9b,3,10:30:00,21:00:00
63c5ac14-2d67-48d4-a68f-487cd9724e9b,0,10:30:00,21:00:00
63c5ac14-2d67-48d4-a68f-487cd9724e9b,5,10:30:00,21:00:00
63c5ac14-2d67-48d4-a68f-487cd9724e9b,4,10:30:00,21:00:00
422dedda-356a-4c1d-90b8-09ebc7a7ab25,2,10:30:00,21:00:00
422dedda-356a-4c1d-90b8-09ebc7a7ab25,0,10:30:00,21:00:00
422dedda-356a-4c1d-90b8-09ebc7a7ab25,3,10:30:00,21:00:00
422dedda-356a-4c1d-90b8-09ebc7a7ab25,4,10:30:00,21:00:00
422dedda-356a-4c1d-90b8-09ebc7a7ab25,5,10:30:00,21:00:00
422dedda-356a-4c1d-90b8-09ebc7a7ab25,6,10:30:00,21:00:00
422dedda-356a-4c1d-90b8-09ebc7a7ab25,1,10:30:00,21:00:00
f1ccff15-0a3a-4862-904d-bf97e87a7c52,2,10:00:00,21:00:00
f1ccff15-0a3a-4862-904d-bf97e87a7c52,5,10:00:00,21:00:00
f1ccff15-0a3a-4862-904d-bf97e87a7c52,4,10:00:00,21:00:00
f1ccff15-0a3a-4862-904d-bf97e87a7c52,3,10:00:00,21:00:00
f1ccff15-0a3a-4862-904d-bf97e87a7c52,6,10:00:00,21:00:00
f1ccff15-0a3a-4862-904d-bf97e87a7c52,0,10:00:00,21:00:00
f1ccff15-0a3a-4862-904d-bf97e87a7c52,1,10:00:00,21:00:00
83c192ea-be15-4cb7-93a8-e43d5134acce,0,10:00:00,21:00:00
83c192ea-be15-4cb7-93a8-e43d5134acce,4,10:00:00,21:00:00
83c192ea-be15-4cb7-93a8-e43d5134acce,6,10:00:00,21:00:00
83c192ea-be15-4cb7-93a8-e43d5134acce,1,10:00:00,21:00:00
83c192ea-be15-4cb7-93a8-e43d5134acce,5,10:00:00,21:00:00
83c192ea-be15-4cb7-93a8-e43d5134acce,3,10:00:00,21:00:00
83c192ea-be15-4cb7-93a8-e43d5134acce,2,10:00:00,21:00:00
ad1a84e2-ff0a-4ad6-8e6a-6a662450a4cc,0,10:00:00,21:00:00
ad1a84e2-ff0a-4ad6-8e6a-6a662450a4cc,1,10:00:00,21:00:00
ad1a84e2-ff0a-4ad6-8e6a-6a662450a4cc,2,10:00:00,21:00:00
ad1a84e2-ff0a-4ad6-8e6a-6a662450a4cc,3,10:00:00,21:00:00
ad1a84e2-ff0a-4ad6-8e6a-6a662450a4cc,6,10:00:00,21:00:00
37f25e55-ff7d-48e6-a402-1583c5880f56,2,10:00:00,21:00:00
37f25e55-ff7d-48e6-a402-1583c5880f56,6,10:00:00,21:00:00
37f25e55-ff7d-48e6-a402-1583c5880f56,1,10:00:00,21:00:00
37f25e55-ff7d-48e6-a402-1583c5880f56,4,10:00:00,21:00:00
37f25e55-ff7d-48e6-a402-1583c5880f56,0,10:00:00,21:00:00
37f25e55-ff7d-48e6-a402-1583c5880f56,5,10:00:00,21:00:00
37f25e55-ff7d-48e6-a402-1583c5880f56,3,10:00:00,21:00:00
fc7f6788-0082-40b2-b41d-c4c6f62e54e0,2,10:00:00,21:00:00
fc7f6788-0082-40b2-b41d-c4c6f62e54e0,1,10:00:00,21:00:00
fc7f6788-0082-40b2-b41d-c4c6f62e54e0,0,10:00:00,21:00:00
fc7f6788-0082-40b2-b41d-c4c6f62e54e0,6,10:00:00,21:00:00
fc7f6788-0082-40b2-b41d-c4c6f62e54e0,3,10:00:00,21:00:00
4ec52356-83e7-41c2-ae56-e9634c76923a,5,00:00:00,21:00:00
bb3dbb59-a8f4-40cc-a0f5-0e226adcf978,3,10:00:00,21:00:00
bb3dbb59-a8f4-40cc-a0f5-0e226adcf978,2,10:00:00,21:00:00
bb3dbb59-a8f4-40cc-a0f5-0e226adcf978,0,10:00:00,21:00:00
bb3dbb59-a8f4-40cc-a0f5-0e226adcf978,1,10:00:00,21:00:00
bb3dbb59-a8f4-40cc-a0f5-0e226adcf978,4,10:00:00,21:00:00
bb3dbb59-a8f4-40cc-a0f5-0e226adcf978,6,10:00:00,21:00:00
bb3dbb59-a8f4-40cc-a0f5-0e226adcf978,5,10:00:00,21:00:00
a328f9cf-a1b6-49c3-9831-36b5848139b4,5,11:00:00,21:00:00
a328f9cf-a1b6-49c3-9831-36b5848139b4,2,11:00:00,21:00:00
a328f9cf-a1b6-49c3-9831-36b5848139b4,6,11:00:00,21:00:00
a328f9cf-a1b6-49c3-9831-36b5848139b4,1,11:00:00,21:00:00
a328f9cf-a1b6-49c3-9831-36b5848139b4,4,11:00:00,21:00:00
a328f9cf-a1b6-49c3-9831-36b5848139b4,3,11:00:00,21:00:00
a328f9cf-a1b6-49c3-9831-36b5848139b4,0,11:00:00,21:00:00
32be539b-8e96-4b9e-a18b-eafa5dafea62,0,10:00:00,21:00:00
32be539b-8e96-4b9e-a18b-eafa5dafea62,6,10:00:00,21:00:00
32be539b-8e96-4b9e-a18b-eafa5dafea62,3,10:00:00,21:00:00
32be539b-8e96-4b9e-a18b-eafa5dafea62,2,10:00:00,21:00:00
32be539b-8e96-4b9e-a18b-eafa5dafea62,1,10:00:00,21:00:00
d88a8573-cfda-4188-9914-8c539a0e0723,6,10:00:00,21:00:00
d88a8573-cfda-4188-9914-8c539a0e0723,0,10:00:00,21:00:00
d88a8573-cfda-4188-9914-8c539a0e0723,5,10:00:00,21:00:00
d88a8573-cfda-4188-9914-8c539a0e0723,4,10:00:00,21:00:00
d88a8573-cfda-4188-9914-8c539a0e0723,3,10:00:00,21:00:00
d88a8573-cfda-4188-9914-8c539a0e0723,1,10:00:00,21:00:00
d88a8573-cfda-4188-9914-8c539a0e0723,2,10:00:00,21:00:00
f4d41b91-c1f0-4a4e-b8aa-b92f0a51e7f0,1,10:00:00,21:00:00
f4d41b91-c1f0-4a4e-b8aa-b92f0a51e7f0,4,10:00:00,21:00:00
f4d41b91-c1f0-4a4e-b8aa-b92f0a51e7f0,3,10:00:00,21:00:00
f4d41b91-c1f0-4a4e-b8aa-b92f0a51e7f0,0,10:00:00,21:00:00
f4d41b91-c1f0-4a4e-b8aa-b92f0a51e7f0,2,10:00:00,21:00:00
f4d41b91-c1f0-4a4e-b8aa-b92f0a51e7f0,5,10:00:00,21:00:00
f4d41b91-c1f0-4a4e-b8aa-b92f0a51e7f0,6,10:00:00,21:00:00
e265a9bb-7a87-4260-b50a-f062f15a54b1,5,10:00:00,21:00:00
e265a9bb-7a87-4260-b50a-f062f15a54b1,3,10:00:00,21:00:00
e265a9bb-7a87-4260-b50a-f062f15a54b1,0,10:00:00,21:00:00
e265a9bb-7a87-4260-b50a-f062f15a54b1,4,10:00:00,21:00:00
e265a9bb-7a87-4260-b50a-f062f15a54b1,2,10:00:00,21:00:00
e265a9bb-7a87-4260-b50a-f062f15a54b1,1,10:00:00,21:00:00
e265a9bb-7a87-4260-b50a-f062f15a54b1,6,10:00:00,21:00:00
7f38445b-96d1-40bb-9a84-3f4346c9e048,2,10:00:00,21:00:00
7f38445b-96d1-40bb-9a84-3f4346c9e048,5,10:00:00,21:00:00
7f38445b-96d1-40bb-9a84-3f4346c9e048,4,10:00:00,21:00:00
7f38445b-96d1-40bb-9a84-3f4346c9e048,1,10:00:00,21:00:00
7f38445b-96d1-40bb-9a84-3f4346c9e048,3,10:00:00,21:00:00
7f38445b-96d1-40bb-9a84-3f4346c9e048,6,10:00:00,21:00:00
7f38445b-96d1-40bb-9a84-3f4346c9e048,0,10:00:00,21:00:00
46ad81a9-d7c5-4168-b392-74833df72073,2,10:00:00,21:00:00
46ad81a9-d7c5-4168-b392-74833df72073,5,10:00:00,21:00:00
46ad81a9-d7c5-4168-b392-74833df72073,0,10:00:00,21:00:00
46ad81a9-d7c5-4168-b392-74833df72073,3,10:00:00,21:00:00
46ad81a9-d7c5-4168-b392-74833df72073,4,10:00:00,21:00:00
46ad81a9-d7c5-4168-b392-74833df72073,6,10:00:00,21:00:00
46ad81a9-d7c5-4168-b392-74833df72073,1,10:00:00,21:00:00
5572d4e0-589f-4f75-bddc-13b2e511c683,3,10:00:00,21:00:00
5572d4e0-589f-4f75-bddc-13b2e511c683,5,10:00:00,21:00:00
5572d4e0-589f-4f75-bddc-13b2e511c683,0,10:00:00,21:00:00
5572d4e0-589f-4f75-bddc-13b2e511c683,4,10:00:00,21:00:00
5572d4e0-589f-4f75-bddc-13b2e511c683,1,10:00:00,21:00:00
5572d4e0-589f-4f75-bddc-13b2e511c683,2,10:00:00,21:00:00
5572d4e0-589f-4f75-bddc-13b2e511c683,6,10:00:00,21:00:00
9abe1dd7-a0b5-43e8-a469-012d3fcf14b4,5,10:00:00,21:00:00
9abe1dd7-a0b5-43e8-a469-012d3fcf14b4,4,10:00:00,21:00:00
9abe1dd7-a0b5-43e8-a469-012d3fcf14b4,6,10:00:00,21:00:00
9abe1dd7-a0b5-43e8-a469-012d3fcf14b4,0,10:00:00,21:00:00
9abe1dd7-a0b5-43e8-a469-012d3fcf14b4,3,10:00:00,21:00:00
9abe1dd7-a0b5-43e8-a469-012d3fcf14b4,2,10:00:00,21:00:00
9abe1dd7-a0b5-43e8-a469-012d3fcf14b4,1,10:00:00,21:00:00
9336a7b1-7186-4f5a-aa95-dfdd31d8dc04,3,10:30:00,21:00:00
9336a7b1-7186-4f5a-aa95-dfdd31d8dc04,6,10:30:00,21:00:00
9336a7b1-7186-4f5a-aa95-dfdd31d8dc04,2,10:30:00,21:00:00
9336a7b1-7186-4f5a-aa95-dfdd31d8dc04,5,10:30:00,21:00:00
9336a7b1-7186-4f5a-aa95-dfdd31d8dc04,4,10:30:00,21:00:00
9336a7b1-7186-4f5a-aa95-dfdd31d8dc04,0,10:30:00,21:00:00
9336a7b1-7186-4f5a-aa95-dfdd31d8dc04,1,10:30:00,21:00:00
4a7b003a-7294-4e8b-8cb1-aade5e594fb4,4,10:30:00,21:00:00
4a7b003a-7294-4e8b-8cb1-aade5e594fb4,0,10:30:00,21:00:00
